Date,Hospital ID,Drug ID,Units Demanded
01-02-2024,H003,D003,30
01-02-2024,H003,D004,59
01-02-2024,H003,D005,25
01-02-2024,H003,D006,36
01-02-2024,H003,D007,24
01-02-2024,H003,D008,168
01-02-2024,H003,D009,50
01-02-2024,H003,D010,35
01-02-2024,H003,D011,40
01-02-2024,H003,D012,17
01-02-2024,H003,D013,41
01-02-2024,H003,D014,19
01-02-2024,H003,D015,34
01-02-2024,H003,D016,16
01-02-2024,H003,D017,18
01-02-2024,H003,D018,14
01-02-2024,H003,D019,32
01-02-2024,H003,D020,19
01-02-2024,H004,D001,7
01-02-2024,H004,D002,69
01-02-2024,H004,D003,27
01-02-2024,H004,D004,155
01-02-2024,H004,D005,63
01-02-2024,H004,D006,88
01-02-2024,H004,D007,74
01-02-2024,H004,D008,142
01-02-2024,H004,D009,45
01-02-2024,H004,D010,41
01-02-2024,H004,D011,34
01-02-2024,H004,D012,18
01-02-2024,H004,D013,33
01-02-2024,H004,D014,19
01-02-2024,H004,D015,31
01-02-2024,H004,D016,15
01-02-2024,H004,D017,16
01-02-2024,H004,D018,13
01-02-2024,H004,D019,79
01-02-2024,H004,D020,48
01-02-2024,H005,D001,3
01-02-2024,H005,D002,24
01-02-2024,H005,D003,12
01-02-2024,H005,D004,26
01-02-2024,H005,D005,10
01-02-2024,H005,D006,16
01-02-2024,H005,D007,13
01-02-2024,H005,D008,174
01-02-2024,H005,D009,60
01-02-2024,H005,D010,44
01-02-2024,H005,D011,49
01-02-2024,H005,D012,25
01-02-2024,H005,D013,64
01-02-2024,H005,D014,28
01-02-2024,H005,D015,51
01-02-2024,H005,D016,24
01-02-2024,H005,D017,10
01-02-2024,H005,D018,7
01-02-2024,H005,D019,14
01-02-2024,H005,D020,9
01-02-2024,H006,D001,12
01-02-2024,H006,D002,87
01-02-2024,H006,D003,40
01-02-2024,H006,D004,33
01-02-2024,H006,D005,13
01-02-2024,H006,D006,19
01-02-2024,H006,D007,14
01-02-2024,H006,D008,83
01-02-2024,H006,D009,26
01-02-2024,H006,D010,23
01-02-2024,H006,D011,19
01-02-2024,H006,D012,9
01-02-2024,H006,D013,21
01-02-2024,H006,D014,10
01-02-2024,H006,D015,16
01-02-2024,H006,D016,9
01-02-2024,H006,D017,9
01-02-2024,H006,D018,7
01-02-2024,H006,D019,17
01-02-2024,H006,D020,10
01-02-2024,H007,D001,4
01-02-2024,H007,D002,29
01-02-2024,H007,D003,13
01-02-2024,H007,D004,21
01-02-2024,H007,D005,8
01-02-2024,H007,D006,13
01-02-2024,H007,D007,12
01-02-2024,H007,D008,155
01-02-2024,H007,D009,48
01-02-2024,H007,D010,35
01-02-2024,H007,D011,12
01-02-2024,H007,D012,7
01-02-2024,H007,D013,15
01-02-2024,H007,D014,7
01-02-2024,H007,D015,11
01-02-2024,H007,D016,6
01-02-2024,H007,D017,6
01-02-2024,H007,D018,5
01-02-2024,H007,D019,11
01-02-2024,H007,D020,8
01-02-2024,H008,D001,3
01-02-2024,H008,D002,29
01-02-2024,H008,D003,13
01-02-2024,H008,D004,68
01-02-2024,H008,D005,26
01-02-2024,H008,D006,36
01-02-2024,H008,D007,28
01-02-2024,H008,D008,131
01-02-2024,H008,D009,37
01-02-2024,H008,D010,31
01-02-2024,H008,D011,15
01-02-2024,H008,D012,8
01-02-2024,H008,D013,17
01-02-2024,H008,D014,9
01-02-2024,H008,D015,17
01-02-2024,H008,D016,8
01-02-2024,H008,D017,11
01-02-2024,H008,D018,9
01-02-2024,H008,D019,37
01-02-2024,H008,D020,24
01-02-2024,H009,D001,2
01-02-2024,H009,D002,20
01-02-2024,H009,D003,9
01-02-2024,H009,D004,17
01-02-2024,H009,D005,7
01-02-2024,H009,D006,11
01-02-2024,H009,D007,8
01-02-2024,H009,D008,45
01-02-2024,H009,D009,15
01-02-2024,H009,D010,13
01-02-2024,H009,D011,13
01-02-2024,H009,D012,6
01-02-2024,H009,D013,15
01-02-2024,H009,D014,7
01-02-2024,H009,D015,10
01-02-2024,H009,D016,4
01-02-2024,H009,D017,6
01-02-2024,H009,D018,5
01-02-2024,H009,D019,10
01-02-2024,H009,D020,7
01-02-2024,H010,D001,2
01-02-2024,H010,D002,16
01-02-2024,H010,D003,7
01-02-2024,H010,D004,13
01-02-2024,H010,D005,6
01-02-2024,H010,D006,9
01-02-2024,H010,D007,7
01-02-2024,H010,D008,41
01-02-2024,H010,D009,11
01-02-2024,H010,D010,10
01-02-2024,H010,D011,9
01-02-2024,H010,D012,5
01-02-2024,H010,D013,11
01-02-2024,H010,D014,6
01-02-2024,H010,D015,10
01-02-2024,H010,D016,4
01-02-2024,H010,D017,4
01-02-2024,H010,D018,3
01-02-2024,H010,D019,7
01-02-2024,H010,D020,6
02-02-2024,H001,D001,13
02-02-2024,H001,D002,109
02-02-2024,H001,D003,43
02-02-2024,H001,D004,95
02-02-2024,H001,D005,33
02-02-2024,H001,D006,60
02-02-2024,H001,D007,40
02-02-2024,H001,D008,234
02-02-2024,H001,D009,75
02-02-2024,H001,D010,68
02-02-2024,H001,D011,56
02-02-2024,H001,D012,28
02-02-2024,H001,D013,72
02-02-2024,H001,D014,33
02-02-2024,H001,D015,50
02-02-2024,H001,D016,25
02-02-2024,H001,D017,26
02-02-2024,H001,D018,24
02-02-2024,H001,D019,49
02-02-2024,H001,D020,32
02-02-2024,H002,D001,5
02-02-2024,H002,D002,36
02-02-2024,H002,D003,15
02-02-2024,H002,D004,35
02-02-2024,H002,D005,16
02-02-2024,H002,D006,22
02-02-2024,H002,D007,20
02-02-2024,H002,D008,282
02-02-2024,H002,D009,76
02-02-2024,H002,D010,68
02-02-2024,H002,D011,85
02-02-2024,H002,D012,42
02-02-2024,H002,D013,94
02-02-2024,H002,D014,43
02-02-2024,H002,D015,75
02-02-2024,H002,D016,33
02-02-2024,H002,D017,16
02-02-2024,H002,D018,11
02-02-2024,H002,D019,18
02-02-2024,H002,D020,14
02-02-2024,H003,D001,8
02-02-2024,H003,D002,57
02-02-2024,H003,D003,31
02-02-2024,H003,D004,49
02-02-2024,H003,D005,24
02-02-2024,H003,D006,36
02-02-2024,H003,D007,29
02-02-2024,H003,D008,156
02-02-2024,H003,D009,43
02-02-2024,H003,D010,40
02-02-2024,H003,D011,43
02-02-2024,H003,D012,21
02-02-2024,H003,D013,42
02-02-2024,H003,D014,20
02-02-2024,H003,D015,38
02-02-2024,H003,D016,15
02-02-2024,H003,D017,18
02-02-2024,H003,D018,14
02-02-2024,H003,D019,26
02-02-2024,H003,D020,20
02-02-2024,H004,D001,8
02-02-2024,H004,D002,67
02-02-2024,H004,D003,32
02-02-2024,H004,D004,132
02-02-2024,H004,D005,63
02-02-2024,H004,D006,79
02-02-2024,H004,D007,67
02-02-2024,H004,D008,141
02-02-2024,H004,D009,53
02-02-2024,H004,D010,42
02-02-2024,H004,D011,36
02-02-2024,H004,D012,18
02-02-2024,H004,D013,39
02-02-2024,H004,D014,21
02-02-2024,H004,D015,32
02-02-2024,H004,D016,15
02-02-2024,H004,D017,17
02-02-2024,H004,D018,13
02-02-2024,H004,D019,74
02-02-2024,H004,D020,47
02-02-2024,H005,D001,3
02-02-2024,H005,D002,24
02-02-2024,H005,D003,11
02-02-2024,H005,D004,22
02-02-2024,H005,D005,10
02-02-2024,H005,D006,16
02-02-2024,H005,D007,13
02-02-2024,H005,D008,171
02-02-2024,H005,D009,53
02-02-2024,H005,D010,46
02-02-2024,H005,D011,55
02-02-2024,H005,D012,24
02-02-2024,H005,D013,56
02-02-2024,H005,D014,27
02-02-2024,H005,D015,52
02-02-2024,H005,D016,20
02-02-2024,H005,D017,10
02-02-2024,H005,D018,7
02-02-2024,H005,D019,12
02-02-2024,H005,D020,10
02-02-2024,H006,D001,10
02-02-2024,H006,D002,79
02-02-2024,H006,D003,40
02-02-2024,H006,D004,27
02-02-2024,H006,D005,12
02-02-2024,H006,D006,21
02-02-2024,H006,D007,15
02-02-2024,H006,D008,95
02-02-2024,H006,D009,28
02-02-2024,H006,D010,23
02-02-2024,H006,D011,17
02-02-2024,H006,D012,10
02-02-2024,H006,D013,22
02-02-2024,H006,D014,11
02-02-2024,H006,D015,17
02-02-2024,H006,D016,7
02-02-2024,H006,D017,9
02-02-2024,H006,D018,7
02-02-2024,H006,D019,18
02-02-2024,H006,D020,10
02-02-2024,H007,D001,3
02-02-2024,H007,D002,27
02-02-2024,H007,D003,14
02-02-2024,H007,D004,20
02-02-2024,H007,D005,8
02-02-2024,H007,D006,16
02-02-2024,H007,D007,9
02-02-2024,H007,D008,172
02-02-2024,H007,D009,47
02-02-2024,H007,D010,43
02-02-2024,H007,D011,14
02-02-2024,H007,D012,7
02-02-2024,H007,D013,16
02-02-2024,H007,D014,6
02-02-2024,H007,D015,11
02-02-2024,H007,D016,5
02-02-2024,H007,D017,7
02-02-2024,H007,D018,6
02-02-2024,H007,D019,11
02-02-2024,H007,D020,8
02-02-2024,H008,D001,3
02-02-2024,H008,D002,30
02-02-2024,H008,D003,14
02-02-2024,H008,D004,59
02-02-2024,H008,D005,26
02-02-2024,H008,D006,36
02-02-2024,H008,D007,30
02-02-2024,H008,D008,118
02-02-2024,H008,D009,33
02-02-2024,H008,D010,29
02-02-2024,H008,D011,17
02-02-2024,H008,D012,8
02-02-2024,H008,D013,19
02-02-2024,H008,D014,8
02-02-2024,H008,D015,16
02-02-2024,H008,D016,7
02-02-2024,H008,D017,10
02-02-2024,H008,D018,8
02-02-2024,H008,D019,35
02-02-2024,H008,D020,26
02-02-2024,H009,D001,2
02-02-2024,H009,D002,19
02-02-2024,H009,D003,8
02-02-2024,H009,D004,18
02-02-2024,H009,D005,7
02-02-2024,H009,D006,11
02-02-2024,H009,D007,9
02-02-2024,H009,D008,50
02-02-2024,H009,D009,14
02-02-2024,H009,D010,12
02-02-2024,H009,D011,13
02-02-2024,H009,D012,5
02-02-2024,H009,D013,12
02-02-2024,H009,D014,7
02-02-2024,H009,D015,10
02-02-2024,H009,D016,5
02-02-2024,H009,D017,6
02-02-2024,H009,D018,4
02-02-2024,H009,D019,9
02-02-2024,H009,D020,7
02-02-2024,H010,D001,2
02-02-2024,H010,D002,18
02-02-2024,H010,D003,8
02-02-2024,H010,D004,13
02-02-2024,H010,D005,6
02-02-2024,H010,D006,9
02-02-2024,H010,D007,7
02-02-2024,H010,D008,35
02-02-2024,H010,D009,11
02-02-2024,H010,D010,10
02-02-2024,H010,D011,10
02-02-2024,H010,D012,4
02-02-2024,H010,D013,10
02-02-2024,H010,D014,6
02-02-2024,H010,D015,9
02-02-2024,H010,D016,4
02-02-2024,H010,D017,4
02-02-2024,H010,D018,3
02-02-2024,H010,D019,8
02-02-2024,H010,D020,5
03-02-2024,H001,D001,13
03-02-2024,H001,D002,102
03-02-2024,H001,D003,44
03-02-2024,H001,D004,94
03-02-2024,H001,D005,37
03-02-2024,H001,D006,50
03-02-2024,H001,D007,38
03-02-2024,H001,D008,247
03-02-2024,H001,D009,82
03-02-2024,H001,D010,58
03-02-2024,H001,D011,68
03-02-2024,H001,D012,31
03-02-2024,H001,D013,63
03-02-2024,H001,D014,30
03-02-2024,H001,D015,49
03-02-2024,H001,D016,26
03-02-2024,H001,D017,25
03-02-2024,H001,D018,21
03-02-2024,H001,D019,46
03-02-2024,H001,D020,34
03-02-2024,H002,D001,4
03-02-2024,H002,D002,35
03-02-2024,H002,D003,16
03-02-2024,H002,D004,38
03-02-2024,H002,D005,17
03-02-2024,H002,D006,22
03-02-2024,H002,D007,19
03-02-2024,H002,D008,277
03-02-2024,H002,D009,81
03-02-2024,H002,D010,69
03-02-2024,H002,D011,79
03-02-2024,H002,D012,35
03-02-2024,H002,D013,90
03-02-2024,H002,D014,43
03-02-2024,H002,D015,73
03-02-2024,H002,D016,31
03-02-2024,H002,D017,17
03-02-2024,H002,D018,13
03-02-2024,H002,D019,18
03-02-2024,H002,D020,14
03-02-2024,H003,D001,8
03-02-2024,H003,D002,69
03-02-2024,H003,D003,29
03-02-2024,H003,D004,61
03-02-2024,H003,D005,22
03-02-2024,H003,D006,34
03-02-2024,H003,D007,29
03-02-2024,H003,D008,172
03-02-2024,H003,D009,50
03-02-2024,H003,D010,43
03-02-2024,H003,D011,36
03-02-2024,H003,D012,20
03-02-2024,H003,D013,41
03-02-2024,H003,D014,20
03-02-2024,H003,D015,32
03-02-2024,H003,D016,16
03-02-2024,H003,D017,16
03-02-2024,H003,D018,13
03-02-2024,H003,D019,27
03-02-2024,H003,D020,20
03-02-2024,H004,D001,8
03-02-2024,H004,D002,63
03-02-2024,H004,D003,28
03-02-2024,H004,D004,148
03-02-2024,H004,D005,64
03-02-2024,H004,D006,93
03-02-2024,H004,D007,63
03-02-2024,H004,D008,166
03-02-2024,H004,D009,44
03-02-2024,H004,D010,36
03-02-2024,H004,D011,34
03-02-2024,H004,D012,18
03-02-2024,H004,D013,35
03-02-2024,H004,D014,17
03-02-2024,H004,D015,28
03-02-2024,H004,D016,15
03-02-2024,H004,D017,18
03-02-2024,H004,D018,13
03-02-2024,H004,D019,74
03-02-2024,H004,D020,52
03-02-2024,H005,D001,3
03-02-2024,H005,D002,22
03-02-2024,H005,D003,12
03-02-2024,H005,D004,24
03-02-2024,H005,D005,11
03-02-2024,H005,D006,14
03-02-2024,H005,D007,12
03-02-2024,H005,D008,170
03-02-2024,H005,D009,54
03-02-2024,H005,D010,40
03-02-2024,H005,D011,58
03-02-2024,H005,D012,23
03-02-2024,H005,D013,60
03-02-2024,H005,D014,31
03-02-2024,H005,D015,47
03-02-2024,H005,D016,23
03-02-2024,H005,D017,11
03-02-2024,H005,D018,8
03-02-2024,H005,D019,14
03-02-2024,H005,D020,9
03-02-2024,H006,D001,11
03-02-2024,H006,D002,93
03-02-2024,H006,D003,39
03-02-2024,H006,D004,29
03-02-2024,H006,D005,13
03-02-2024,H006,D006,21
03-02-2024,H006,D007,16
03-02-2024,H006,D008,87
03-02-2024,H006,D009,27
03-02-2024,H006,D010,24
03-02-2024,H006,D011,17
03-02-2024,H006,D012,8
03-02-2024,H006,D013,22
03-02-2024,H006,D014,11
03-02-2024,H006,D015,18
03-02-2024,H006,D016,8
03-02-2024,H006,D017,7
03-02-2024,H006,D018,7
03-02-2024,H006,D019,15
03-02-2024,H006,D020,11
03-02-2024,H007,D001,4
03-02-2024,H007,D002,26
03-02-2024,H007,D003,14
03-02-2024,H007,D004,22
03-02-2024,H007,D005,9
03-02-2024,H007,D006,12
03-02-2024,H007,D007,10
03-02-2024,H007,D008,143
03-02-2024,H007,D009,54
03-02-2024,H007,D010,43
03-02-2024,H007,D011,13
03-02-2024,H007,D012,6
03-02-2024,H007,D013,16
03-02-2024,H007,D014,7
03-02-2024,H007,D015,11
03-02-2024,H007,D016,5
03-02-2024,H007,D017,8
03-02-2024,H007,D018,5
03-02-2024,H007,D019,11
03-02-2024,H007,D020,9
03-02-2024,H008,D001,3
03-02-2024,H008,D002,25
03-02-2024,H008,D003,13
03-02-2024,H008,D004,68
03-02-2024,H008,D005,26
03-02-2024,H008,D006,44
03-02-2024,H008,D007,31
03-02-2024,H008,D008,106
03-02-2024,H008,D009,40
03-02-2024,H008,D010,29
03-02-2024,H008,D011,17
03-02-2024,H008,D012,8
03-02-2024,H008,D013,18
03-02-2024,H008,D014,8
03-02-2024,H008,D015,13
03-02-2024,H008,D016,7
03-02-2024,H008,D017,12
03-02-2024,H008,D018,9
03-02-2024,H008,D019,37
03-02-2024,H008,D020,22
03-02-2024,H009,D001,2
03-02-2024,H009,D002,18
03-02-2024,H009,D003,8
03-02-2024,H009,D004,17
03-02-2024,H009,D005,8
03-02-2024,H009,D006,12
03-02-2024,H009,D007,9
03-02-2024,H009,D008,46
03-02-2024,H009,D009,16
03-02-2024,H009,D010,12
03-02-2024,H009,D011,11
03-02-2024,H009,D012,6
03-02-2024,H009,D013,14
03-02-2024,H009,D014,6
03-02-2024,H009,D015,11
03-02-2024,H009,D016,5
03-02-2024,H009,D017,6
03-02-2024,H009,D018,4
03-02-2024,H009,D019,10
03-02-2024,H009,D020,6
03-02-2024,H010,D001,2
03-02-2024,H010,D002,16
03-02-2024,H010,D003,7
03-02-2024,H010,D004,13
03-02-2024,H010,D005,6
03-02-2024,H010,D006,10
03-02-2024,H010,D007,7
03-02-2024,H010,D008,42
03-02-2024,H010,D009,13
03-02-2024,H010,D010,10
03-02-2024,H010,D011,11
03-02-2024,H010,D012,4
03-02-2024,H010,D013,10
03-02-2024,H010,D014,5
03-02-2024,H010,D015,9
03-02-2024,H010,D016,4
03-02-2024,H010,D017,5
03-02-2024,H010,D018,3
03-02-2024,H010,D019,7
03-02-2024,H010,D020,5
04-02-2024,H001,D001,11
04-02-2024,H001,D002,91
04-02-2024,H001,D003,43
04-02-2024,H001,D004,86
04-02-2024,H001,D005,36
04-02-2024,H001,D006,59
04-02-2024,H001,D007,44
04-02-2024,H001,D008,241
04-02-2024,H001,D009,71
04-02-2024,H001,D010,59
04-02-2024,H001,D011,67
04-02-2024,H001,D012,26
04-02-2024,H001,D013,59
04-02-2024,H001,D014,36
04-02-2024,H001,D015,54
04-02-2024,H001,D016,23
04-02-2024,H001,D017,25
04-02-2024,H001,D018,24
04-02-2024,H001,D019,50
04-02-2024,H001,D020,34
04-02-2024,H002,D001,4
04-02-2024,H002,D002,36
04-02-2024,H002,D003,18
04-02-2024,H002,D004,42
04-02-2024,H002,D005,15
04-02-2024,H002,D006,26
04-02-2024,H002,D007,17
04-02-2024,H002,D008,246
04-02-2024,H002,D009,84
04-02-2024,H002,D010,65
04-02-2024,H002,D011,89
04-02-2024,H002,D012,34
04-02-2024,H002,D013,87
04-02-2024,H002,D014,48
04-02-2024,H002,D015,77
04-02-2024,H002,D016,30
04-02-2024,H002,D017,15
04-02-2024,H002,D018,13
04-02-2024,H002,D019,18
04-02-2024,H002,D020,15
04-02-2024,H003,D001,9
04-02-2024,H003,D002,59
04-02-2024,H003,D003,27
04-02-2024,H003,D004,50
04-02-2024,H003,D005,26
04-02-2024,H003,D006,33
04-02-2024,H003,D007,26
04-02-2024,H003,D008,155
04-02-2024,H003,D009,49
04-02-2024,H003,D010,35
04-02-2024,H003,D011,37
04-02-2024,H003,D012,21
04-02-2024,H003,D013,47
04-02-2024,H003,D014,23
04-02-2024,H003,D015,31
04-02-2024,H003,D016,15
04-02-2024,H003,D017,18
04-02-2024,H003,D018,13
04-02-2024,H003,D019,32
04-02-2024,H003,D020,21
04-02-2024,H004,D001,7
04-02-2024,H004,D002,70
04-02-2024,H004,D003,33
04-02-2024,H004,D004,125
04-02-2024,H004,D005,59
04-02-2024,H004,D006,84
04-02-2024,H004,D007,64
04-02-2024,H004,D008,145
04-02-2024,H004,D009,48
04-02-2024,H004,D010,44
04-02-2024,H004,D011,35
04-02-2024,H004,D012,15
04-02-2024,H004,D013,38
04-02-2024,H004,D014,18
04-02-2024,H004,D015,33
04-02-2024,H004,D016,14
04-02-2024,H004,D017,16
04-02-2024,H004,D018,13
04-02-2024,H004,D019,78
04-02-2024,H004,D020,48
04-02-2024,H005,D001,3
04-02-2024,H005,D002,22
04-02-2024,H005,D003,11
04-02-2024,H005,D004,25
04-02-2024,H005,D005,12
04-02-2024,H005,D006,17
04-02-2024,H005,D007,11
04-02-2024,H005,D008,170
04-02-2024,H005,D009,49
04-02-2024,H005,D010,44
04-02-2024,H005,D011,53
04-02-2024,H005,D012,28
04-02-2024,H005,D013,64
04-02-2024,H005,D014,28
04-02-2024,H005,D015,47
04-02-2024,H005,D016,24
04-02-2024,H005,D017,11
04-02-2024,H005,D018,7
04-02-2024,H005,D019,13
04-02-2024,H005,D020,9
04-02-2024,H006,D001,10
04-02-2024,H006,D002,82
04-02-2024,H006,D003,36
04-02-2024,H006,D004,32
04-02-2024,H006,D005,12
04-02-2024,H006,D006,17
04-02-2024,H006,D007,14
04-02-2024,H006,D008,92
04-02-2024,H006,D009,28
04-02-2024,H006,D010,21
04-02-2024,H006,D011,19
04-02-2024,H006,D012,10
04-02-2024,H006,D013,19
04-02-2024,H006,D014,10
04-02-2024,H006,D015,16
04-02-2024,H006,D016,7
04-02-2024,H006,D017,8
04-02-2024,H006,D018,7
04-02-2024,H006,D019,17
04-02-2024,H006,D020,11
04-02-2024,H007,D001,4
04-02-2024,H007,D002,26
04-02-2024,H007,D003,12
04-02-2024,H007,D004,22
04-02-2024,H007,D005,9
04-02-2024,H007,D006,12
04-02-2024,H007,D007,10
04-02-2024,H007,D008,164
04-02-2024,H007,D009,50
04-02-2024,H007,D010,41
04-02-2024,H007,D011,13
04-02-2024,H007,D012,6
04-02-2024,H007,D013,14
04-02-2024,H007,D014,7
04-02-2024,H007,D015,13
04-02-2024,H007,D016,5
04-02-2024,H007,D017,7
04-02-2024,H007,D018,6
04-02-2024,H007,D019,12
04-02-2024,H007,D020,8
04-02-2024,H008,D001,4
04-02-2024,H008,D002,30
04-02-2024,H008,D003,13
04-02-2024,H008,D004,56
04-02-2024,H008,D005,27
04-02-2024,H008,D006,42
04-02-2024,H008,D007,27
04-02-2024,H008,D008,110
04-02-2024,H008,D009,39
04-02-2024,H008,D010,26
04-02-2024,H008,D011,19
04-02-2024,H008,D012,8
04-02-2024,H008,D013,18
04-02-2024,H008,D014,8
04-02-2024,H008,D015,16
04-02-2024,H008,D016,7
04-02-2024,H008,D017,11
04-02-2024,H008,D018,9
04-02-2024,H008,D019,35
04-02-2024,H008,D020,26
04-02-2024,H009,D001,3
04-02-2024,H009,D002,20
04-02-2024,H009,D003,10
04-02-2024,H009,D004,18
04-02-2024,H009,D005,7
04-02-2024,H009,D006,10
04-02-2024,H009,D007,9
04-02-2024,H009,D008,47
04-02-2024,H009,D009,15
04-02-2024,H009,D010,12
04-02-2024,H009,D011,12
04-02-2024,H009,D012,6
04-02-2024,H009,D013,12
04-02-2024,H009,D014,7
04-02-2024,H009,D015,11
04-02-2024,H009,D016,5
04-02-2024,H009,D017,6
04-02-2024,H009,D018,5
04-02-2024,H009,D019,10
04-02-2024,H009,D020,6
04-02-2024,H010,D001,2
04-02-2024,H010,D002,16
04-02-2024,H010,D003,8
04-02-2024,H010,D004,15
04-02-2024,H010,D005,6
04-02-2024,H010,D006,8
04-02-2024,H010,D007,6
04-02-2024,H010,D008,39
04-02-2024,H010,D009,11
04-02-2024,H010,D010,9
04-02-2024,H010,D011,11
04-02-2024,H010,D012,4
04-02-2024,H010,D013,10
04-02-2024,H010,D014,5
04-02-2024,H010,D015,10
04-02-2024,H010,D016,4
04-02-2024,H010,D017,5
04-02-2024,H010,D018,4
04-02-2024,H010,D019,7
04-02-2024,H010,D020,5
05-02-2024,H001,D001,11
05-02-2024,H001,D002,92
05-02-2024,H001,D003,49
05-02-2024,H001,D004,93
05-02-2024,H001,D005,35
05-02-2024,H001,D006,53
05-02-2024,H001,D007,42
05-02-2024,H001,D008,216
05-02-2024,H001,D009,70
05-02-2024,H001,D010,57
05-02-2024,H001,D011,59
05-02-2024,H001,D012,31
05-02-2024,H001,D013,63
05-02-2024,H001,D014,31
05-02-2024,H001,D015,54
05-02-2024,H001,D016,27
05-02-2024,H001,D017,25
05-02-2024,H001,D018,19
05-02-2024,H001,D019,44
05-02-2024,H001,D020,34
05-02-2024,H002,D001,5
05-02-2024,H002,D002,39
05-02-2024,H002,D003,18
05-02-2024,H002,D004,40
05-02-2024,H002,D005,16
05-02-2024,H002,D006,24
05-02-2024,H002,D007,16
05-02-2024,H002,D008,295
05-02-2024,H002,D009,78
05-02-2024,H002,D010,61
05-02-2024,H002,D011,84
05-02-2024,H002,D012,36
05-02-2024,H002,D013,88
05-02-2024,H002,D014,44
05-02-2024,H002,D015,69
05-02-2024,H002,D016,35
05-02-2024,H002,D017,15
05-02-2024,H002,D018,12
05-02-2024,H002,D019,20
05-02-2024,H002,D020,14
05-02-2024,H003,D001,9
05-02-2024,H003,D002,62
05-02-2024,H003,D003,30
05-02-2024,H003,D004,51
05-02-2024,H003,D005,26
05-02-2024,H003,D006,34
05-02-2024,H003,D007,28
05-02-2024,H003,D008,139
05-02-2024,H003,D009,44
05-02-2024,H003,D010,39
05-02-2024,H003,D011,44
05-02-2024,H003,D012,19
05-02-2024,H003,D013,47
05-02-2024,H003,D014,21
05-02-2024,H003,D015,35
05-02-2024,H003,D016,15
05-02-2024,H003,D017,19
05-02-2024,H003,D018,13
05-02-2024,H003,D019,32
05-02-2024,H003,D020,23
05-02-2024,H004,D001,9
05-02-2024,H004,D002,64
05-02-2024,H004,D003,31
05-02-2024,H004,D004,149
05-02-2024,H004,D005,53
05-02-2024,H004,D006,90
05-02-2024,H004,D007,59
05-02-2024,H004,D008,157
05-02-2024,H004,D009,44
05-02-2024,H004,D010,36
05-02-2024,H004,D011,34
05-02-2024,H004,D012,16
05-02-2024,H004,D013,38
05-02-2024,H004,D014,17
05-02-2024,H004,D015,30
05-02-2024,H004,D016,13
05-02-2024,H004,D017,18
05-02-2024,H004,D018,14
05-02-2024,H004,D019,74
05-02-2024,H004,D020,54
05-02-2024,H005,D001,3
05-02-2024,H005,D002,26
05-02-2024,H005,D003,11
05-02-2024,H005,D004,25
05-02-2024,H005,D005,11
05-02-2024,H005,D006,14
05-02-2024,H005,D007,12
05-02-2024,H005,D008,181
05-02-2024,H005,D009,51
05-02-2024,H005,D010,40
05-02-2024,H005,D011,49
05-02-2024,H005,D012,28
05-02-2024,H005,D013,60
05-02-2024,H005,D014,26
05-02-2024,H005,D015,45
05-02-2024,H005,D016,22
05-02-2024,H005,D017,11
05-02-2024,H005,D018,7
05-02-2024,H005,D019,12
05-02-2024,H005,D020,10
05-02-2024,H006,D001,10
05-02-2024,H006,D002,82
05-02-2024,H006,D003,45
05-02-2024,H006,D004,31
05-02-2024,H006,D005,12
05-02-2024,H006,D006,17
05-02-2024,H006,D007,13
05-02-2024,H006,D008,81
05-02-2024,H006,D009,29
05-02-2024,H006,D010,21
05-02-2024,H006,D011,20
05-02-2024,H006,D012,10
05-02-2024,H006,D013,20
05-02-2024,H006,D014,10
05-02-2024,H006,D015,17
05-02-2024,H006,D016,8
05-02-2024,H006,D017,9
05-02-2024,H006,D018,6
05-02-2024,H006,D019,17
05-02-2024,H006,D020,11
05-02-2024,H007,D001,4
05-02-2024,H007,D002,26
05-02-2024,H007,D003,13
05-02-2024,H007,D004,24
05-02-2024,H007,D005,9
05-02-2024,H007,D006,14
05-02-2024,H007,D007,9
05-02-2024,H007,D008,150
05-02-2024,H007,D009,46
05-02-2024,H007,D010,44
05-02-2024,H007,D011,13
05-02-2024,H007,D012,6
05-02-2024,H007,D013,15
05-02-2024,H007,D014,7
05-02-2024,H007,D015,12
05-02-2024,H007,D016,6
05-02-2024,H007,D017,7
05-02-2024,H007,D018,6
05-02-2024,H007,D019,12
05-02-2024,H007,D020,7
05-02-2024,H008,D001,4
05-02-2024,H008,D002,26
05-02-2024,H008,D003,14
05-02-2024,H008,D004,59
05-02-2024,H008,D005,29
05-02-2024,H008,D006,42
05-02-2024,H008,D007,32
05-02-2024,H008,D008,110
05-02-2024,H008,D009,35
05-02-2024,H008,D010,30
05-02-2024,H008,D011,19
05-02-2024,H008,D012,7
05-02-2024,H008,D013,21
05-02-2024,H008,D014,10
05-02-2024,H008,D015,14
05-02-2024,H008,D016,8
05-02-2024,H008,D017,11
05-02-2024,H008,D018,9
05-02-2024,H008,D019,32
05-02-2024,H008,D020,24
05-02-2024,H009,D001,3
05-02-2024,H009,D002,20
05-02-2024,H009,D003,9
05-02-2024,H009,D004,18
05-02-2024,H009,D005,8
05-02-2024,H009,D006,10
05-02-2024,H009,D007,9
05-02-2024,H009,D008,49
05-02-2024,H009,D009,14
05-02-2024,H009,D010,11
05-02-2024,H009,D011,12
05-02-2024,H009,D012,6
05-02-2024,H009,D013,13
